prime_days,loot_collected,day_stream_hr,evennig_stream_hr,night_stream_hr,bits_donated,cs_contacts,churn,prime_student,used_sub,day_sessions,evennig_sessions,night_sessions,follows
148,38,209.2,116.6,109.6,16.5,2,0,0,1,110,73,105,4
120,29,244.3,322.3,166.8,10.6,0,0,0,1,140,89,83,6
91,34,175.3,262.3,143.9,5.6,1,0,0,1,96,122,76,11
86,0,150.5,120.3,271.2,9,1,0,0,0,92,95,96,2
78,25,197.4,295.7,211.7,13.2,0,0,0,1,73,113,73,2
94,0,163.5,143.7,253.4,12.6,1,0,0,0,136,111,82,5
85,0,236.9,197.7,309.1,11.4,2,1,0,0,93,113,78,7
89,0,82.3,167.2,194.7,7.2,1,0,0,0,77,80,70,4
128,0,216,153.7,227,12.7,1,0,0,0,111,115,74,4
115,0,180,198.8,217.1,12.4,1,0,1,0,119,126,70,3
76,0,143.7,173.1,239.1,5.8,1,0,0,0,55,108,95,6
75,39,198.2,280.4,129.6,11.3,1,0,0,1,107,132,73,7
90,29,185.6,219.7,152.1,11.1,2,0,0,1,106,113,120,5
30,0,137.6,162,187.7,5.8,3,0,0,0,108,80,126,10
105,0,273.9,278.6,255.3,10.9,1,1,1,0,119,103,90,7
102,31,125.3,141.2,168.2,6.3,3,0,0,1,92,108,68,2
83,0,178.8,167.9,178.9,8.6,3,0,0,0,102,84,65,4
63,49,214.9,198.2,170.8,8.2,0,0,0,1,86,89,139,5
155,0,163,203.9,159,15.1,2,0,0,0,93,102,109,4
82,29,163.8,134.9,79.3,8.8,2,0,0,1,77,112,95,2
87,0,189.5,204.9,221.7,13.4,1,0,0,0,113,100,93,3
115,26,155.2,230.9,261.6,4.5,0,0,0,1,110,133,100,4
99,0,242.3,350.9,163.1,11.3,0,1,1,0,102,102,93,3
121,44,254.1,180.2,196.2,8.7,3,0,1,1,127,108,129,4
54,33,112,208,150.3,11.3,2,0,0,1,90,112,83,4
105,0,115.5,267.3,114.2,13.3,3,0,0,0,73,83,90,5
73,0,137.1,210.8,191.4,11.1,1,0,0,0,102,114,120,4
95,0,198.4,235.9,325.6,10.1,0,0,0,0,113,144,99,3
21,19,132.7,204.6,154.7,12.9,3,0,0,1,94,101,78,7
163,25,219.6,210.4,242.7,13.8,2,0,0,1,99,99,88,8
57,0,169.6,234.7,285.4,11.2,0,0,0,0,96,112,83,4
104,0,160.4,293.9,306.6,12.6,4,0,1,0,73,103,90,5
83,20,95,167.9,200.6,11.2,0,0,0,1,89,92,79,2
141,0,160.1,256.7,270,7,2,0,0,0,87,120,107,1
95,0,194.6,232.8,173.4,3.8,3,0,0,0,114,106,92,2
184,0,236.4,287.3,192,13.8,1,1,0,0,73,120,94,4
74,0,157.1,213.1,280.4,7.6,2,0,0,0,95,36,77,3
67,0,179.8,173.2,272.8,10.9,0,0,0,0,125,86,97,4
104,0,148.2,161.8,259.3,11,0,0,1,0,108,113,103,4
71,39,183.2,209.4,172.4,11.9,1,0,0,1,103,111,109,6
149,0,119.2,168.3,204.7,12.2,4,1,0,0,88,110,119,6
154,35,224,192,163.1,9.6,0,0,0,1,102,99,100,2
138,21,19.5,140.9,179.7,7.9,0,0,0,1,149,109,111,1
117,0,184.8,248.6,133.1,9.6,1,0,0,0,83,101,113,8
130,0,176.3,201,161.9,11.3,1,0,0,0,140,104,123,5
73,0,241.7,168.5,169.8,11.1,2,0,0,0,115,133,122,2
100,38,224.7,294,290,9.8,0,0,0,1,121,131,61,6
149,0,207.3,198.4,114.1,8.6,1,0,0,0,115,82,83,4
29,0,196.8,168,132.6,12.7,2,0,0,0,81,110,98,7
131,0,110.9,115.6,190.5,15.8,1,0,0,0,74,90,114,9
153,0,122.5,273.3,197.8,8,2,0,0,0,145,103,71,3
84,0,226.9,201.6,130.2,13.2,2,0,0,0,144,122,121,5
133,0,187,141.4,238.2,10,2,0,0,0,65,128,108,8
112,0,170.5,193.2,188,11.2,0,0,0,0,113,129,91,6
87,0,204.8,161,285.7,9.5,0,0,0,0,101,80,89,3
72,0,165.9,235.9,210.1,12,2,0,0,0,114,97,120,5
66,0,154,198.9,151.9,9.5,4,1,0,0,133,121,100,3
65,29,158.1,322.2,210,8.9,1,0,0,1,104,81,96,6
74,0,225.2,215.1,241.8,9.1,2,0,0,0,93,120,95,2
116,0,159.4,179.5,167.8,9.7,6,1,0,0,79,88,71,2
68,0,172.7,139.1,174.3,11.7,2,0,0,0,95,90,99,1
68,0,222.8,175.8,202,11,3,0,0,0,99,85,111,3
54,0,214.1,240.5,188.9,10.1,1,0,1,0,77,94,75,3
99,0,54.8,173,195.1,7.5,1,0,0,0,92,103,125,3
107,0,134,174.5,311.1,7.3,3,0,0,0,104,94,79,3
124,0,184.8,175.1,158.2,10.5,1,0,0,0,74,84,95,6
95,36,283.1,286.2,261.7,11.3,3,0,0,1,112,86,129,3
173,0,291.8,214.3,151.2,9.9,0,1,0,0,143,134,119,2
110,0,222.7,105.8,214.8,13.5,1,0,0,0,94,98,78,4
102,0,174.5,236.8,270.4,8.5,0,0,0,0,79,136,110,5
130,0,68.4,193.3,171.5,10.4,0,0,0,0,86,110,139,4
91,31,273,215.5,104.7,9.6,1,0,0,1,78,98,114,2
64,0,225.3,108.2,139.6,17.3,1,1,1,0,134,87,132,9
176,23,283.2,162.6,177.7,7.2,1,0,0,1,130,74,104,6
93,0,131.4,219.7,155.7,11.1,1,1,1,0,78,106,103,2
84,12,89.7,138.6,165.8,10.7,1,0,0,1,87,73,114,2
138,0,127.1,247.7,207.7,5,3,0,0,0,102,106,75,3
101,28,105.9,231.7,281.3,10.7,1,0,0,1,132,107,120,5
136,0,142.3,158,177.5,6,2,0,0,0,79,113,75,11
111,0,191.3,138.5,246,6.4,2,0,0,0,80,94,107,3
132,36,201.9,156.3,131.3,13.7,0,0,0,1,93,75,92,5
128,0,247.3,182.7,143.2,14.7,3,0,0,0,91,60,112,2
92,38,242.2,159.7,210,8.9,1,0,0,1,96,144,108,1
197,0,127.3,222.3,173.9,13.7,5,1,1,0,80,115,95,5
191,0,162,241.2,210.4,10.9,1,0,0,0,104,120,83,7
99,33,179.1,238.3,165.7,10.6,2,0,0,1,93,102,96,1
106,31,197.4,123.4,115.6,12.3,3,0,0,1,125,110,101,4
88,0,148.2,308.7,235.4,6.4,2,0,0,0,82,67,79,4
78,0,193.1,172.1,129.6,10.2,0,0,0,0,85,105,119,1
98,0,171.7,174.8,189.6,7.8,1,0,0,0,99,87,130,6
17,35,198.5,270.6,209.9,8.1,1,0,0,1,123,74,130,10
56,24,121.7,184,266.6,12.7,1,0,0,1,87,76,98,3
84,0,130.2,278,305.4,14,2,0,0,0,105,60,74,6
95,0,203.4,168.6,173,13.7,2,0,0,0,96,61,105,3
16,0,174.7,280.8,171.7,10.5,5,0,0,0,83,122,80,8
76,0,241,231.8,220.2,9.9,1,1,1,0,120,96,67,1
93,0,141.7,221,227.1,10.2,0,0,0,0,95,100,71,3
83,0,134.8,167.2,161.5,7.7,2,0,0,0,96,78,123,5
123,0,163.1,249.4,168.2,9,1,0,0,0,119,51,77,10
64,0,145.5,228.4,273.4,8.9,1,0,0,0,116,110,91,8
82,0,329.8,208.3,267.1,10.6,0,1,0,0,73,120,102,6
107,0,194.5,186.3,178.3,12.7,2,0,0,0,97,131,106,1
110,0,131.9,272.7,192.8,7.1,1,0,0,0,93,106,105,4
96,29,150,159.4,228.1,8.5,1,0,0,1,91,75,55,3
47,30,196.6,241.4,226,12.9,2,0,0,1,93,140,118,4
115,0,99.7,145.1,149.4,14.1,2,0,0,0,107,96,99,4
69,0,143.6,141.8,194,10.8,3,0,0,0,88,86,83,5
163,40,231.9,211.8,268.5,12.3,2,0,0,1,56,91,74,3
90,0,37.8,155.3,175,14.2,3,0,0,0,80,105,111,5
98,0,72.8,186.4,175.3,10.5,3,0,0,0,107,103,110,4
90,39,94.8,219.1,197.4,11.4,1,0,0,1,89,91,65,5
174,15,221.8,210.6,221.8,12.4,1,0,0,1,143,115,109,9
95,0,269,233.7,179.3,7.3,2,1,0,0,120,120,61,4
79,0,268.3,185.5,264.6,6.3,1,1,0,0,114,111,88,7
123,27,198.7,249,173.2,12.5,1,0,0,1,127,105,124,5
99,0,115.5,218.1,254.9,11.5,7,1,0,0,75,111,98,7
114,0,202.1,195.7,291.8,13.3,2,0,0,0,100,102,120,5
141,0,215.6,200.6,153.8,12.4,1,0,0,0,113,81,107,6
132,0,169.9,209.4,206.1,11.5,1,0,0,0,107,121,79,2
133,0,201.7,169.4,286.3,6,0,0,0,0,85,116,80,4
133,0,221.1,160.2,161.8,8.4,4,0,0,0,133,140,84,3
93,32,218.7,115,192.7,9.4,2,0,0,1,117,61,85,5
34,0,293.7,272.5,178.2,11,2,1,0,0,89,71,76,10
140,0,120.3,240.4,216.4,7.7,4,1,0,0,108,84,74,3
96,26,175.8,206.6,178,11.1,2,0,0,1,96,84,105,2
144,0,278.5,240.7,120,11.6,1,1,0,0,95,90,90,5
24,29,236.3,190.8,129,7.2,3,0,0,1,105,114,105,2
54,0,273.8,119.6,267.6,11.7,1,0,0,0,113,156,117,3
50,0,131.1,160.5,206.9,5.6,5,1,0,0,129,94,88,9
92,23,167.4,258.6,116.4,11.2,4,0,0,1,83,129,110,3
96,0,197.7,250.5,181.2,10.5,3,0,0,0,68,53,67,3
146,0,169.5,230.9,269.8,9,2,0,0,0,93,71,115,7
138,17,225.2,173.4,145.8,11.7,0,0,1,1,116,88,99,4
102,0,174.5,213.7,164.7,10.3,4,0,0,0,73,114,116,5
76,0,129.7,177.5,228.9,7.5,5,1,0,0,84,80,87,3
99,0,200,107.9,233.7,11.4,3,0,0,0,66,104,82,2
83,36,95.9,261.6,228.6,13.3,0,0,0,1,87,105,109,4
36,25,152.8,242.8,147.4,9.1,1,0,0,1,110,67,74,2
70,0,129.9,208.7,231.4,14.3,1,0,0,0,102,133,93,3
109,0,268.4,150.6,297.9,9.7,2,1,1,0,85,131,84,8
100,0,188.5,148.3,179.8,15.2,2,0,0,0,152,115,88,5
104,0,170.6,162.1,210.7,6.1,1,0,0,0,97,111,131,1
106,0,191.4,200.7,230.1,8.2,1,0,0,0,124,116,76,3
84,0,75.3,179.9,193.8,12.3,1,0,0,0,96,113,134,1
80,0,149.8,276.3,241.4,10.9,2,0,0,0,123,75,75,7
100,0,115.9,111.3,170.2,7.1,1,0,0,0,87,56,77,4
99,0,128.8,203.9,282.6,14.1,2,0,0,0,86,105,131,4
50,0,131.7,216.5,196.1,11,1,0,0,0,108,103,126,5
105,0,101.4,159.1,259.2,12.2,1,0,0,0,48,119,53,2
113,23,149,235.8,201.8,9.5,4,0,0,1,104,67,76,5
111,36,96.8,170.6,166,13.4,2,0,0,1,123,105,85,4
161,0,107.5,256.4,247.2,12.6,2,0,0,0,121,46,131,3
70,0,232.8,303.4,255.6,12.9,0,1,0,0,95,111,104,7
97,43,121.1,260.2,222.4,8.3,3,0,0,1,105,115,100,5
130,0,124.3,270.7,239.5,3.5,0,0,0,0,70,99,83,6
92,0,157.7,298.6,216.9,13.8,1,0,0,0,101,100,99,3
119,0,124.3,207.1,157.4,14.8,0,0,0,0,68,88,93,1
115,0,286.4,205.7,191.4,6.9,1,1,0,0,125,74,141,6
134,0,141.7,205.6,218.5,8.8,0,0,0,0,95,101,60,6
127,25,173,245.8,300,4.8,0,0,0,1,91,64,99,3
80,0,268.7,301,167,5.8,2,1,0,0,120,147,140,1
153,31,218.5,134.2,118.9,9.4,0,0,0,1,130,103,105,6
85,0,255.3,194.6,276.6,3.7,3,0,0,0,114,83,78,5
79,0,41.9,211,237.9,11.4,1,0,0,0,124,95,55,5
35,0,260.8,258.1,131.3,5.8,1,0,0,0,87,78,123,2
120,26,239.4,259.4,238,7.7,0,0,0,1,94,88,132,3
68,0,226.7,168.4,188.7,10.2,0,0,0,0,94,129,117,1
60,0,179.3,208.9,248.2,13.5,1,1,0,0,147,89,98,6
120,0,158,197,154.9,10,1,0,0,0,110,103,132,5
71,23,175.7,258.9,268.4,14.1,1,0,0,1,82,136,154,7
124,0,157.4,167.8,188.8,8.8,3,0,0,0,107,112,102,3
23,0,113.1,168.8,262.9,6.9,1,1,0,0,74,95,126,2
225,0,182.7,246.5,218,8.8,1,0,0,0,142,63,103,2
181,0,161.3,124.4,262,14.1,0,1,1,0,83,83,98,3
63,0,142.5,208.3,228.9,7.5,2,0,0,0,92,102,120,2
54,0,190.5,259.7,141.5,9.7,2,1,1,0,108,108,111,2
80,15,159.3,170.6,141.2,11.9,1,0,1,1,110,120,82,5
118,39,153.8,123.3,117.8,9.2,1,0,1,1,106,111,103,6
42,0,180.7,174.6,165.3,12,2,0,1,0,127,94,114,6
134,0,202.7,224.9,253.9,12.1,0,0,0,0,105,90,108,7
66,35,190.8,261.3,209.5,8.9,0,0,0,1,100,93,108,6
66,0,205.1,232.7,259.9,9.2,2,0,0,0,102,109,95,6
127,28,235.6,236.8,241.2,7.7,1,0,0,1,124,113,127,2
146,0,189.3,155.9,186,7.4,0,0,0,0,77,128,83,3
93,42,166.9,273.2,171,11.5,1,0,0,1,101,84,106,1
77,0,245.2,254.1,239.4,7.5,0,1,0,0,87,83,91,4
111,0,132.6,221.1,127.9,12.7,4,1,0,0,125,67,101,2
125,0,182.3,139.8,171.6,11.6,2,0,0,0,64,121,96,7
115,14,192.3,88.7,229.4,10.5,2,0,0,1,86,90,120,3
115,0,122,220.2,179.7,10.8,2,1,1,0,110,100,124,2
114,0,193,250,133.3,9.6,2,0,0,0,101,81,79,2
106,0,158.6,220,252.9,9.1,0,0,0,0,112,114,106,3
118,39,91.5,219.9,229,12.7,2,0,0,1,125,113,99,8
59,0,153.6,205.5,114.5,12.5,1,0,0,0,92,88,89,10
87,40,221.6,157.1,222.4,11.5,1,0,1,1,79,74,124,3
21,0,244.7,168,281.5,6.6,1,0,0,0,81,117,87,1
142,24,239.8,285.9,256.7,9.5,0,0,0,1,103,65,106,4
62,0,172.4,230.5,228.2,11,0,0,0,0,132,100,109,5
149,0,242.5,245.4,219.6,10,3,1,0,0,83,97,80,3
54,39,117.6,159.2,236.4,11.3,2,0,0,1,82,60,113,10
112,0,174.5,259.3,170.5,11.3,1,0,0,0,127,71,120,7
68,0,157.3,220.9,218.9,12,1,0,0,0,83,85,129,7
201,21,192,239.1,116.1,15.1,1,0,0,1,97,81,125,3
88,0,218.2,169.3,141.1,8,1,0,0,0,76,60,99,1
85,29,144.6,140,165.4,10.9,1,0,0,1,97,102,148,3
51,0,153.6,232.9,214.2,14.1,0,1,1,0,108,85,92,4
45,29,135.8,222.5,235.6,7.9,2,0,0,1,104,101,92,6
116,0,160.7,146.8,287.8,8.2,0,0,0,0,69,106,144,5
146,31,202.5,241.4,169.6,7.8,1,0,0,1,91,108,77,2
63,34,152.2,227.1,195.7,12.3,1,0,0,1,119,91,103,5
133,0,227.4,73.2,114.3,4.7,0,0,0,0,90,135,99,7
125,0,191.6,205.6,210.2,9.2,2,0,0,0,115,108,123,3
72,0,138.9,211.6,179.5,10.8,1,0,0,0,111,102,91,3
130,0,127,206.9,231.7,6.1,0,0,0,0,102,107,99,6
97,0,168.6,259.2,279.8,7.3,1,0,0,0,87,105,123,4
54,0,286.6,223.2,203.7,11.5,1,1,0,0,73,108,107,5
160,29,164.6,262.8,123.8,15.2,1,0,0,1,121,108,131,4
79,0,144,135.8,212.4,13,1,0,0,0,90,91,129,4
92,47,141.6,207.9,203.6,10.2,0,0,0,1,95,130,95,11
59,0,204.3,247.3,214.7,12,1,0,0,0,65,123,94,4
132,0,163.2,167.6,87.5,6.2,1,0,0,0,80,90,90,10
21,0,225,244.2,221.2,10.7,0,0,0,0,110,111,93,4
93,0,176.1,199.7,263.9,8.5,2,0,0,0,103,130,96,6
147,36,254.2,228.1,98,13.8,5,0,0,1,78,105,125,7
101,0,174.9,262,210,8.5,1,0,0,0,105,75,93,5
125,0,187.3,160.7,263.8,9.6,0,1,1,0,118,111,112,2
63,0,211.8,230.9,217.1,10.7,3,0,0,0,84,137,99,9
107,0,241.9,126.9,185.6,11.7,0,0,0,0,102,117,92,6
110,0,196.1,199.7,135.9,12.9,3,0,0,0,103,123,71,1
83,0,231.3,210.4,217.4,12.4,3,0,0,0,100,84,106,2
117,0,161.6,196.3,294.8,13.8,1,0,0,0,104,119,111,2
124,0,194,241,227.5,11.9,0,0,0,0,103,116,153,5
115,0,109.7,223.8,240.3,15.4,3,0,0,0,148,87,96,8
156,0,277,238.3,94.4,8.3,1,0,1,0,119,106,96,3
89,0,192.1,163.6,169.7,6.1,0,0,0,0,83,88,138,3
72,0,198.4,216.9,112.8,13.1,0,0,0,0,147,121,125,4
101,42,209.2,159.7,181.6,9.5,0,0,0,1,82,74,100,3
53,0,184.8,216.4,141.1,18.4,2,0,0,0,98,125,116,3
116,0,167.8,142,190.7,7.3,2,0,0,0,119,123,128,4
78,0,139.2,191.4,286.5,11.8,3,0,0,0,140,113,125,3
117,17,221.3,167.6,262.7,4.4,0,0,0,1,82,100,87,4
56,0,121.6,165.3,243.9,8.9,1,0,0,0,84,115,95,2
123,39,270.4,245.1,108.9,15.4,1,0,0,1,99,110,113,7
127,0,139.6,240.9,127.1,8.8,2,0,0,0,94,112,88,4
116,23,253,138.9,277.8,11.8,2,0,0,1,78,121,104,3
138,26,183.9,240.7,185.7,15,1,0,0,1,83,93,125,3
120,0,203.3,259.9,115.9,7.8,3,0,0,0,108,66,103,2
102,0,200.6,152.5,199.4,7.7,3,0,0,0,106,127,128,2
95,0,167.6,176,250.9,13.4,2,0,0,0,96,89,113,6
102,0,156.5,204.3,141.9,9.9,2,0,0,0,67,103,72,2
89,25,215.1,197.4,162.1,10.6,1,0,0,1,140,69,117,10
50,0,301.7,167.1,72.2,10.5,1,0,0,0,82,118,89,6
93,42,152.3,267.5,266.9,11.3,7,0,0,1,90,102,130,5
68,0,195.4,212.1,138.4,15.1,1,0,0,0,116,101,134,11
70,0,208.7,275.5,182.5,8,2,0,0,0,97,83,122,3
138,29,190.1,223.2,256.2,14.2,0,0,0,1,87,123,130,6
141,37,185.4,178.5,218.3,8,4,0,0,1,87,128,107,3
112,17,183.2,252.8,156.7,9.7,0,0,0,1,95,125,95,3
117,0,54.2,303.2,171.8,8.6,1,1,1,0,100,84,84,2
1,26,208,185,177.7,8.1,1,0,0,1,115,113,144,9
70,0,230.3,77.9,247.1,13.2,1,0,0,0,110,87,105,4
87,22,240.8,75.9,224.6,7.1,2,0,0,1,102,106,115,3
52,21,195.7,106.2,157.4,5.3,2,0,0,1,119,95,94,3
97,0,276.1,201.1,231.3,8.9,0,1,0,0,82,106,73,4
105,0,166.1,175.9,243.5,16.2,2,0,0,0,93,106,55,3
77,28,135.9,244.5,207.5,11.5,4,1,0,1,117,102,74,3
80,0,189.1,223.2,269,13.9,2,1,1,0,122,92,116,3
120,43,177.9,175.1,161.3,11.5,1,0,0,1,117,70,117,4
54,39,143.9,210.3,129.2,12.5,2,0,0,1,73,117,117,8
148,0,148.2,159.6,197.4,8.6,2,0,1,0,138,123,62,3
119,0,287.1,159.3,216.8,13.9,2,1,0,0,115,99,86,1
162,26,179.7,218.1,212.3,9.3,1,1,0,1,144,129,105,8
85,0,165.8,190,144,10.9,5,1,0,0,96,141,116,3
101,25,144.1,167.6,240,14.5,1,0,0,1,144,105,107,3
172,0,172.5,253.1,221.6,5.9,0,0,0,0,85,71,113,6
80,0,199.8,167.1,271.8,5.5,1,0,0,0,138,91,94,4
67,0,109.1,142.3,91.2,10.9,2,0,0,0,134,76,86,5
86,0,171.8,301.7,139.4,9.7,1,0,0,0,106,44,108,5
107,0,222.3,286,249.4,12.1,1,1,0,0,101,111,117,4
133,0,245.8,264.7,111.7,11.2,0,0,0,0,102,90,103,7
116,0,164.6,270.6,230.4,8,0,0,0,0,110,103,109,3
63,0,211.7,271.7,203.3,7.4,0,0,0,0,107,77,108,7
119,16,147.2,160.1,184,7.7,0,1,1,1,103,96,120,2
133,0,254.7,252.2,178.1,8,0,1,1,0,103,80,103,3
94,0,170.1,271.8,110.7,8.7,1,0,1,0,113,94,78,4
69,0,195.1,261.5,203.8,11.4,0,0,0,0,91,57,90,5
146,0,149.3,187.1,149.8,7.9,7,1,0,0,83,130,100,4
119,0,81.9,253.8,213.1,8.9,2,1,0,0,75,114,125,1
142,25,191.1,149.6,227.8,9.8,0,0,1,1,109,120,60,3
123,0,206.9,224.4,197.4,8.3,3,0,0,0,115,86,60,2
101,0,239,273,278.2,13.5,1,1,0,0,156,106,93,8
43,0,179.3,252.7,227.5,8,0,0,0,0,97,126,114,5
69,0,185.3,219.1,243.6,5.5,0,0,0,0,91,88,107,5
15,0,141.4,123.9,323.5,8.1,2,0,1,0,80,76,88,3
107,25,248.6,119.3,194.3,12,1,0,0,1,91,115,83,1
67,0,152.5,252.4,185.4,4.9,2,0,0,0,131,107,104,3
99,0,145.6,230.9,181.5,11.4,1,0,0,0,102,87,86,7
46,0,164.2,196.2,236.1,8.1,1,0,0,0,116,153,119,1
55,0,221,165.4,235.4,9.7,1,0,1,0,115,97,117,4
39,0,295.4,232.1,204.4,11.5,1,1,0,0,126,117,123,2
92,0,139.8,174.9,201.6,9.4,2,0,0,0,98,143,135,7
56,0,162.3,149.1,255.5,14.8,4,1,0,0,99,78,115,1
76,0,272.7,236.4,235.5,7.7,0,1,0,0,97,95,105,2
132,33,200.3,226.6,198.8,12.9,2,0,1,1,75,67,91,3
140,28,157.1,172.4,184.5,11.1,1,0,0,1,77,97,94,9
51,12,135.8,200.6,192.4,12.3,2,0,1,1,60,134,98,7
27,0,236.7,231.9,164.7,12.7,1,0,0,0,110,92,85,6
224,0,111.4,175,217.2,5.5,3,0,0,0,133,66,106,6
105,28,156.1,107.1,167.7,14.7,0,1,1,1,89,114,95,3
117,0,191.1,282.8,84.8,12,2,0,0,0,93,56,118,4
91,0,153,141.1,171.5,10.3,1,1,0,0,123,127,76,15
135,0,218.8,242.8,85.8,10.3,4,0,0,0,123,64,80,3
146,0,205.4,134.9,310.5,10.3,3,0,0,0,101,77,83,2
147,0,225.2,184.9,143.2,9.9,0,1,1,0,111,98,146,1
68,0,249.9,254.5,273.2,8.9,2,1,0,0,127,118,98,6
68,0,131.6,137,256.3,10.2,3,0,0,0,89,109,107,5
86,21,197.9,165.6,208,10.1,0,0,0,1,99,100,120,9
131,0,166.5,210.2,257.2,9.9,1,0,0,0,129,107,93,5
86,29,225.4,187.1,281.1,12.9,1,0,0,1,79,112,112,3
159,0,275.8,189.5,223.9,7.4,2,1,0,0,103,108,93,5
134,40,142.9,88.6,290,10.8,1,0,0,1,105,61,96,6
113,0,207.2,256,211,9.9,1,0,0,0,113,80,87,1
132,0,206.2,211.2,196.2,10.2,1,0,0,0,100,118,122,6
85,0,210.3,195.8,221.6,11.2,1,0,0,0,66,76,82,7
93,38,225.7,119.6,193.2,14,1,1,1,1,117,122,125,7
174,33,167.8,205.3,130,14.5,4,1,0,1,91,91,132,4
61,0,197.7,152.2,221,7,2,0,0,0,118,96,93,3
91,39,169.8,65.2,144.4,10.9,1,0,0,1,105,116,92,4
88,28,190.6,237.3,211.6,9.8,2,0,0,1,104,105,116,1
88,45,80.3,153.3,309.2,12.8,2,0,0,1,140,101,123,3
195,36,231.7,225.1,201.7,12.1,0,0,0,1,110,88,89,2
182,0,69.1,230.3,256.7,6.5,0,0,0,0,114,109,96,4
118,0,188.8,217.4,220.1,8.2,4,0,0,0,60,64,100,7
103,0,150.6,169.1,221.2,10.4,8,1,0,0,125,126,104,8
65,0,192,139.5,187.4,5.5,2,0,0,0,89,88,102,4
61,25,163.7,113.2,134.1,9.9,3,0,0,1,78,112,118,3
172,0,211.7,198.7,301.7,6.5,1,0,0,0,100,101,136,9
72,0,175.5,132.3,242.9,11.8,1,0,0,0,103,120,96,3
113,0,150.1,200.1,266.7,11,2,0,0,0,120,85,105,3
177,0,189.5,176.3,225.9,14.2,1,0,0,0,99,117,112,2
100,0,70.8,215.6,230.8,9.5,6,1,0,0,94,102,125,1
67,0,215.5,190.7,214.5,8.6,1,0,0,0,102,95,106,6
136,0,101.7,202.8,136.2,9.4,3,0,0,0,105,99,119,6
71,0,258.4,126.8,182.4,9.7,4,0,0,0,132,119,87,8
134,0,242.4,152.9,318.3,11.8,1,0,0,0,126,115,115,6
124,0,131.8,284.3,305.5,11.3,1,0,0,0,82,119,101,2
84,0,190.2,197.7,247.5,9.8,2,0,0,0,102,141,102,6
39,0,154.1,204.2,196.2,9.8,2,0,0,0,104,112,92,4
110,0,188,90.5,150.3,15.3,3,0,0,0,127,118,64,3
102,0,103.1,275,141.1,11.2,1,0,0,0,70,129,92,5
70,0,175.4,159.5,260.6,11.6,0,0,0,0,130,130,96,4
142,0,145.4,209.1,214,10.9,1,0,0,0,93,98,96,1
81,0,250.6,187.9,120.3,7.8,1,0,1,0,85,50,131,5
17,0,161.5,214.2,315,8.6,1,0,0,0,123,81,106,5
119,0,260.1,256.5,229.1,10,1,1,0,0,101,68,89,2
105,0,281.3,301.5,202.8,8.7,0,1,0,0,124,96,109,3
108,42,130.1,167,244.7,13.6,3,1,1,1,90,128,80,5
90,0,102,113.3,188.6,11.4,2,0,0,0,118,134,105,3
100,33,218.7,155,99,12.1,1,0,0,1,104,144,117,4
155,30,128.5,188.4,254.4,6.8,1,0,0,1,86,91,85,6
113,0,128.7,227.1,178.1,9.2,2,1,0,0,100,67,135,4
123,0,172.2,162.6,250.3,8.7,1,0,0,0,92,76,101,4
145,0,199.2,126,289.2,7.6,1,0,0,0,124,86,135,3
42,0,184.5,200.5,279.2,8.8,2,0,0,0,98,93,91,3
125,0,168.6,175.6,243.3,10.9,0,0,0,0,99,107,92,7
131,30,174,205.3,218.2,6.7,1,0,0,1,118,81,90,3
107,0,230.4,257.4,107.3,8.5,1,0,0,0,65,80,88,3
48,0,198.2,202.8,146.4,5.1,1,0,0,0,73,115,73,5
76,0,186.1,211.6,230.6,8,0,0,0,0,96,100,100,4
128,0,148.5,243,255.2,6.8,1,0,0,0,105,106,114,2
73,0,157.1,268.8,181.5,10,0,0,0,0,109,83,91,8
52,0,155,133.4,176.1,7,4,1,0,0,110,104,84,4
126,26,129.3,176.5,154.5,9.6,1,0,1,1,123,114,102,7
124,0,188.5,182,218.2,6.1,1,0,0,0,77,123,127,6
137,0,208.8,225.3,221.6,11.1,0,0,0,0,120,100,130,5
71,0,238,278.5,193.1,11.8,0,1,0,0,82,94,134,10
139,0,211.1,206.9,193.9,5.6,0,0,0,0,103,108,70,4
107,30,198.9,207,159.8,12.6,3,0,0,1,87,90,76,4
147,0,212.8,204.1,156.2,10.2,1,0,0,0,79,91,113,2
116,0,137.4,120,130.3,12.4,3,0,0,0,126,94,64,2
60,31,191.8,267.8,200.5,12.8,2,0,0,1,75,135,62,3
38,0,149,49.2,163.3,13.9,0,0,0,0,92,78,93,11
63,0,117.1,249.6,162.2,11.1,3,0,0,0,118,90,84,4
94,0,108,241.9,252.1,10.4,3,0,0,0,79,152,92,3
131,0,112.8,199.4,142.7,10.1,0,0,0,0,133,116,105,5
158,0,175.9,188.3,188.3,11,1,0,0,0,105,88,98,6
139,0,236.6,169.9,212.3,11.1,1,1,0,0,109,107,118,2
77,0,169.4,184.9,234.3,2,1,0,0,0,102,144,89,7
140,0,129.6,246.2,172.1,9.4,3,0,0,0,79,99,124,10
72,0,177.1,184.7,174.1,8,1,0,0,0,97,105,94,6
52,20,133.3,184.1,272.9,13.5,1,0,0,1,63,123,107,2
103,0,167.8,212.9,208.2,13,5,0,0,0,121,123,73,3
74,32,174.6,310.6,234.7,9,1,0,0,1,107,115,92,4
124,0,150.3,255.9,136.7,12.5,2,0,0,0,101,112,62,4
85,21,283.2,239.7,149.5,6.3,5,0,0,1,110,108,80,1
