customer_id,age,sub_days,day_since_last_purchase,number_of_orders,twitch_sessions,twitch_hours_streamed,churn
881,53,164,58,16,462,52,0
882,64,268,76,0,17,70,1
883,27,192,66,13,273,28,0
884,28,96,0,0,437,75,0
885,31,183,92,36,221,42,0
886,25,342,0,0,431,70,0
887,39,91,73,0,23,73,0
888,20,234,67,22,111,15,1
889,53,283,23,31,387,26,0
890,27,178,0,0,195,46,0
891,28,128,16,0,273,46,0
892,53,361,53,0,418,15,0
893,51,358,79,0,495,63,0
894,23,149,14,17,304,2,1
895,35,193,70,42,443,4,0
896,41,195,0,0,308,64,0
897,30,74,60,11,135,28,0
898,32,322,29,23,283,61,1
899,19,253,87,0,17,15,0
900,18,72,21,42,115,79,0
901,21,360,56,50,374,63,0
902,40,133,0,0,380,32,0
903,61,46,96,48,346,65,1
904,31,9,0,0,270,24,0
905,41,4,0,0,288,57,0
906,18,340,19,1,212,16,1
907,31,163,0,0,134,78,0
908,35,290,0,0,410,28,0
909,40,115,94,3,247,42,0
910,23,123,0,0,277,57,0
911,58,325,62,49,201,72,0
912,24,10,91,0,445,54,0
913,60,240,34,3,81,12,0
914,51,309,56,28,371,42,0
915,22,363,70,47,195,61,0
916,24,106,85,29,142,79,0
917,64,80,5,26,36,64,0
918,64,1,0,0,189,13,0
919,54,134,63,0,3,19,0
920,40,286,4,43,166,19,1
921,22,294,58,30,236,73,0
922,54,104,79,20,325,23,1
923,62,284,60,28,111,10,1
924,62,255,34,20,47,24,0
925,31,139,14,0,416,31,0
926,32,56,0,0,102,32,0
927,35,149,81,48,24,13,0
928,51,184,67,5,196,42,0
929,44,210,31,37,24,23,0
930,38,263,8,31,298,33,0
931,52,220,45,0,474,15,0
932,54,304,91,0,262,30,1
933,57,316,0,0,45,40,0
934,41,11,78,34,72,45,0
935,23,109,27,13,410,21,0
936,49,267,64,25,379,29,0
937,22,314,0,0,180,37,0
938,24,323,4,38,13,24,0
939,45,334,29,0,58,56,0
940,23,107,42,42,404,80,0
941,37,46,71,0,290,30,0
942,22,263,1,10,174,20,0
943,27,170,29,34,377,43,0
944,38,201,0,0,243,49,1
945,34,230,0,0,218,79,0
946,24,236,53,2,75,22,0
947,29,209,0,0,174,67,0
948,38,25,83,40,362,77,1
949,59,282,23,18,141,54,0
950,35,181,0,0,491,11,0
951,41,360,45,23,54,79,0
952,23,93,73,34,40,28,0
953,18,233,0,0,451,61,0
954,49,6,98,25,236,51,0
955,53,272,73,0,42,21,0
956,26,221,13,1,318,63,0
957,60,273,16,25,171,67,0
958,33,61,0,0,327,56,0
959,51,216,3,18,498,42,0
960,35,199,0,0,362,12,0
961,55,353,92,0,348,2,0
962,18,58,0,0,483,58,1
963,31,115,87,26,47,23,0
964,55,16,65,30,324,66,0
965,23,161,96,0,259,69,0
966,42,77,0,0,157,28,0
967,47,49,80,0,177,9,0
968,64,115,52,2,192,54,0
969,28,282,18,0,91,64,1
970,57,236,0,0,448,2,0
971,41,15,12,0,127,41,0
972,29,238,100,0,21,64,0
973,26,113,0,0,97,62,0
974,30,168,71,0,375,55,0
975,49,162,21,17,408,10,1
976,59,117,38,40,16,51,0
977,58,19,1,11,377,63,1
978,31,256,68,30,354,80,1
979,34,267,27,8,140,60,0
980,28,208,70,18,220,3,0
981,30,296,35,0,128,64,0
982,25,70,86,0,108,41,0
983,25,22,3,36,229,42,0
984,31,202,56,32,380,19,0
985,27,26,1,22,141,34,0
986,60,169,54,2,122,6,0
987,23,206,17,25,76,33,0
988,28,309,62,0,268,59,0
989,32,84,73,45,413,59,0
990,22,38,1,22,245,10,1
991,33,116,61,0,471,63,0
992,64,134,68,0,115,19,0
993,35,205,23,0,297,55,0
994,29,176,77,19,103,52,0
995,39,340,16,4,332,33,0
996,25,180,0,0,349,25,0
997,36,339,61,23,211,57,0
998,40,7,0,0,194,71,0
999,33,12,3,35,100,80,0
1000,45,164,26,46,404,62,0
1001,47,58,37,5,243,67,0
1002,50,204,33,25,249,31,0
1003,48,183,60,35,305,32,0
1004,33,108,74,16,462,33,0
1005,54,149,80,30,329,79,0
1006,25,112,38,26,123,39,0
1007,24,304,78,6,294,64,0
1008,62,25,95,0,45,52,0
1009,52,204,85,37,488,21,0
1010,50,286,92,0,126,56,0
1011,63,340,0,0,200,49,0
1012,52,29,34,33,407,6,0
1013,25,139,27,0,446,3,1
1014,27,238,0,0,489,0,0
1015,33,14,92,25,84,50,0
1016,39,219,78,23,196,74,0
1017,26,39,68,36,446,12,0
1018,39,335,40,0,228,34,1
1019,37,362,37,48,271,32,0
1020,53,204,16,42,340,60,0
1021,44,89,0,0,82,37,0
1022,29,326,64,2,380,73,0
1023,47,326,82,11,286,1,0
1024,51,95,100,0,285,41,0
1025,31,210,0,0,462,79,0
1026,63,298,0,0,137,27,0
1027,57,346,45,0,194,50,0
1028,40,364,61,28,419,79,1
1029,47,310,29,14,273,52,0
1030,47,192,41,9,36,25,0
1031,50,167,27,48,340,71,0
1032,22,8,50,0,310,57,0
1033,22,76,78,27,279,55,0
1034,44,88,35,15,334,36,0
1035,33,146,0,0,326,73,0
1036,41,107,45,0,381,70,0
1037,62,192,81,0,431,58,0
1038,55,269,98,35,295,47,0
1039,27,216,52,22,310,80,0
1040,26,146,67,0,282,22,0
1041,25,356,49,6,429,10,0
1042,56,26,73,0,350,60,0
1043,30,55,54,19,401,66,0
1044,38,327,45,4,475,42,0
1045,37,68,94,0,333,60,0
1046,43,278,0,0,140,27,0
1047,27,295,41,23,118,70,0
1048,30,335,0,0,391,45,0
1049,32,279,0,0,447,29,0
1050,26,350,20,40,406,12,0
1051,51,324,0,0,175,55,0
1052,64,304,70,26,110,12,0
1053,45,76,0,0,24,77,1
1054,38,123,46,27,483,67,0
1055,28,78,92,4,406,34,0
1056,64,2,96,2,333,51,0
1057,33,209,49,0,114,9,0
1058,42,104,26,12,200,56,0
1059,51,250,50,0,329,4,0
1060,46,191,23,38,280,57,0
1061,23,291,81,0,485,37,0
1062,45,275,0,0,84,16,1
1063,65,11,24,20,415,37,1
1064,51,20,48,6,200,74,0
1065,62,345,26,0,38,61,0
1066,26,124,0,0,271,35,0
1067,59,314,63,0,24,34,0
1068,49,100,38,0,295,54,1
1069,50,193,80,40,226,22,0
1070,37,251,22,11,66,49,0
1071,23,307,78,20,337,65,0
1072,51,33,22,0,207,6,0
1073,63,135,99,0,347,26,0
1074,24,123,0,0,102,6,0
1075,58,9,0,0,348,64,0
1076,44,194,0,0,245,12,0
1077,43,197,17,1,332,12,0
1078,43,111,0,0,462,25,0
1079,38,224,75,10,9,4,0
1080,59,125,0,0,354,28,0
1081,53,311,77,10,130,23,0
1082,36,1,45,7,439,68,0
1083,53,332,0,0,344,59,0
1084,33,292,70,19,443,37,0
1085,39,81,83,26,89,53,0
1086,19,281,0,0,326,53,0
1087,49,184,53,0,437,53,0
1088,30,128,95,47,103,24,0
1089,23,63,45,2,61,56,0
1090,19,295,0,0,411,7,0
1091,64,302,82,15,436,35,0
1092,26,295,30,36,491,62,0
1093,55,221,0,0,416,10,0
1094,33,283,30,29,334,65,0
1095,45,158,86,0,100,40,0
1096,56,195,0,0,250,39,0
1097,48,10,55,0,179,30,0
1098,24,223,3,22,257,65,0
1099,18,276,34,0,28,2,0
1100,20,54,60,5,189,80,0
1101,21,107,52,34,52,70,0
1102,46,321,13,0,319,7,0
1103,39,0,0,0,105,68,0
1104,36,195,97,25,272,9,0
1105,59,343,0,0,368,6,0
1106,43,318,77,0,66,14,1
1107,30,72,0,0,416,47,0
1108,48,62,24,0,188,68,0
1109,36,189,0,0,200,46,0
1110,26,246,56,0,24,56,0
1111,34,346,0,0,114,1,0
1112,59,30,57,0,117,45,0
1113,37,90,34,16,313,78,0
1114,53,124,0,0,294,25,0
1115,56,30,49,18,93,72,0
1116,27,285,97,39,43,29,0
1117,34,141,80,0,82,64,0
1118,63,317,80,14,124,71,0
1119,54,299,67,49,425,56,0
1120,27,257,40,0,152,33,0
1121,22,313,0,0,256,42,0
1122,20,100,0,0,229,77,0
1123,26,128,25,41,454,20,0
1124,58,336,92,20,278,20,0
1125,53,322,0,0,112,10,0
1126,65,208,61,32,128,14,0
1127,56,125,0,0,498,66,0
1128,57,176,0,0,209,39,1
1129,46,153,65,6,30,28,0
1130,45,328,0,0,423,76,0
1131,42,290,20,36,458,80,0
1132,32,51,44,15,461,75,0
1133,30,279,86,0,310,39,0
1134,43,291,80,48,117,57,0
1135,63,117,12,0,1,66,1
1136,41,241,16,50,93,39,1
1137,64,279,0,0,6,40,0
1138,37,357,73,0,399,68,0
1139,49,87,6,29,470,61,0
1140,39,148,56,17,197,65,0
1141,51,143,43,42,129,78,0
1142,50,280,58,0,325,27,0
1143,23,346,0,0,189,71,0
1144,28,183,30,0,319,33,0
1145,29,146,70,27,136,65,0
1146,22,152,75,25,106,44,0
1147,46,289,0,0,458,61,0
1148,43,60,47,15,259,2,1
1149,63,325,36,10,271,68,0
1150,33,142,99,49,63,19,0
1151,54,99,73,3,168,18,0
1152,46,194,0,0,24,27,0
1153,57,36,62,43,293,0,0
1154,41,85,0,0,474,64,0
1155,47,16,42,1,431,41,0
1156,28,148,0,0,363,72,0
1157,28,218,81,23,165,63,0
1158,61,82,99,23,52,75,0
1159,39,35,0,0,225,5,0
1160,38,258,0,0,95,56,0
1161,58,68,92,0,83,75,0
1162,26,24,86,14,183,1,1
1163,48,81,0,0,254,2,0
1164,51,248,9,30,375,44,0
1165,21,313,29,45,315,28,0
1166,51,21,98,42,23,35,0
1167,62,271,65,11,182,0,0
1168,42,346,8,0,126,49,1
1169,32,230,47,28,223,36,0
1170,58,264,11,0,13,75,0
1171,63,192,65,10,381,36,0
1172,62,153,0,0,38,21,0
1173,55,170,23,5,103,16,0
1174,53,231,68,3,79,50,0
1175,26,93,13,15,473,65,0
1176,63,331,83,29,235,12,0
1177,18,137,31,50,377,62,0
1178,59,17,81,42,277,77,1
1179,44,223,0,0,289,64,0
1180,38,338,91,0,299,60,0
1181,37,123,34,23,278,53,0
1182,44,249,28,16,328,37,0
1183,34,26,79,0,384,79,0
1184,37,2,0,0,168,0,0
1185,22,122,11,0,171,74,0
1186,33,212,0,0,490,80,0
1187,36,54,36,10,28,35,0
1188,48,97,4,2,229,33,0
1189,41,26,88,0,296,40,0
1190,30,214,19,17,125,68,0
1191,30,100,46,0,173,70,0
1192,37,127,28,0,217,17,0
1193,24,55,70,0,415,32,0
1194,26,320,53,46,313,78,0
1195,27,232,0,0,289,80,0
1196,40,231,5,11,229,49,1
1197,55,195,55,35,443,13,0
1198,30,20,80,26,243,38,0
1199,52,151,44,4,484,67,0
1200,39,90,0,0,400,15,0
1201,49,120,72,0,331,47,0
1202,51,221,92,37,421,45,0
1203,22,84,50,28,98,69,0
1204,56,13,17,27,24,1,0
1205,22,191,81,31,348,72,0
1206,51,132,0,0,226,80,0
1207,23,135,8,0,17,18,0
1208,39,263,0,0,208,20,0
1209,35,184,100,33,132,56,0
1210,53,205,96,0,257,56,0
1211,64,79,99,38,304,26,0
1212,55,180,0,0,152,8,0
1213,52,70,29,6,119,37,0
1214,29,353,57,48,229,33,0
1215,18,3,33,0,207,15,0
1216,29,133,79,0,182,15,1
1217,47,274,78,22,88,67,0
1218,42,270,4,45,274,61,0
1219,41,118,76,39,176,65,0
1220,31,10,3,38,497,6,0
1221,60,45,96,23,218,25,0
1222,44,328,11,0,455,59,0
1223,65,197,33,19,7,48,0
1224,56,197,14,20,238,21,0
1225,21,82,11,12,399,63,0
1226,45,138,56,49,43,1,0
1227,64,15,0,0,138,51,0
1228,56,311,0,0,132,44,0
1229,19,210,40,38,66,8,1
1230,45,35,0,0,485,61,0
1231,25,307,0,0,406,20,0
1232,48,220,68,16,154,21,0
1233,31,25,87,0,488,46,0
1234,38,241,6,0,343,4,0
1235,42,326,66,36,120,54,0
1236,29,227,59,21,15,12,0
1237,60,101,0,0,353,31,0
1238,65,250,84,0,63,79,0
1239,51,160,0,0,175,43,0
1240,28,88,78,47,323,63,0
1241,62,88,40,30,129,43,0
1242,48,39,68,0,146,17,1
1243,34,361,8,36,487,27,0
1244,59,265,52,23,109,55,0
1245,58,152,50,11,95,39,0
1246,59,320,24,13,319,40,0
1247,36,40,29,13,3,47,0
1248,50,281,0,0,198,13,0
1249,63,34,0,0,457,59,0
1250,42,251,0,0,214,36,0
1251,35,224,15,2,256,12,0
1252,50,232,60,7,209,76,1
1253,56,187,67,38,100,1,0
1254,39,265,0,0,184,60,0
1255,51,8,0,0,256,10,0
1256,56,145,0,0,418,34,0
1257,62,278,0,0,464,60,0
1258,54,64,96,5,412,69,0
1259,51,226,0,0,97,48,0
1260,21,309,0,0,23,78,0
1261,34,300,32,47,44,75,0
1262,32,3,75,21,457,78,0
1263,32,6,88,32,231,49,0
1264,37,167,46,36,460,36,0
1265,59,205,0,0,425,43,0
1266,34,183,48,16,455,12,0
1267,64,64,4,0,189,17,0
1268,48,108,25,42,62,27,0
1269,28,165,70,5,197,72,0
1270,23,93,86,0,467,62,0
1271,22,85,20,0,293,12,0
1272,35,6,0,0,179,5,0
1273,50,127,0,0,4,23,0
1274,25,351,43,0,56,0,0
1275,51,146,99,0,409,1,0
1276,35,271,0,0,170,59,0
1277,43,145,65,0,105,48,1
1278,45,341,0,0,99,70,0
1279,26,33,74,0,56,53,0
1280,33,308,0,0,118,68,1
1281,18,187,94,45,276,15,0
1282,59,29,21,0,420,51,0
1283,26,33,25,0,297,73,1
1284,20,254,26,46,499,62,0
1285,46,171,29,13,42,0,0
1286,25,357,14,42,389,64,1
1287,25,123,90,16,438,71,0
1288,60,198,16,48,23,54,0
1289,27,104,39,41,453,35,0
1290,32,11,46,43,463,69,0
1291,30,219,1,38,15,14,0
1292,54,241,0,0,131,35,0
1293,27,1,0,0,100,78,0
1294,29,197,43,17,376,68,0
1295,45,325,19,37,359,13,0
1296,56,221,73,0,30,26,0
1297,48,303,70,0,326,32,0
1298,64,28,0,0,51,1,0
1299,45,24,55,5,378,1,0
1300,26,169,67,45,490,9,0
1301,40,19,43,15,38,60,0
1302,47,278,0,0,77,64,0
1303,59,6,91,0,276,67,0
1304,64,128,0,0,150,45,0
1305,39,359,4,0,405,52,0
1306,63,200,49,5,310,60,0
1307,33,98,51,36,276,45,0
1308,49,353,28,35,498,43,1
1309,53,294,94,49,408,73,0
1310,31,14,76,44,80,53,0
1311,28,364,35,28,86,12,0
1312,50,136,14,39,139,60,0
1313,64,314,23,46,292,40,0
1314,56,95,1,0,257,18,0
1315,51,121,65,0,269,22,0
1316,35,330,3,0,121,1,0
1317,20,300,74,15,357,73,0
1318,20,359,92,15,52,50,0
1319,54,83,0,0,282,58,0
1320,45,348,19,32,418,51,1
1321,47,117,0,0,106,36,0
1322,34,347,18,9,357,31,0
1323,38,211,0,0,7,34,1
1324,51,106,86,0,178,80,1
1325,37,105,0,0,247,18,0
1326,56,62,0,0,196,34,0
1327,57,307,26,23,169,78,0
1328,26,181,0,0,202,40,0
1329,18,181,0,0,330,48,0
1330,60,299,4,49,1,48,0
1331,28,36,0,0,326,79,0
1332,22,26,0,0,163,16,0
1333,52,276,0,0,390,43,0
1334,63,63,50,49,349,38,0
1335,48,80,0,0,287,63,0
1336,35,102,0,0,404,28,0
1337,27,189,99,0,88,27,0
1338,47,67,78,19,90,40,0
1339,57,169,10,24,436,54,0
1340,31,0,0,0,420,10,0
1341,29,349,83,29,69,22,0
1342,28,187,16,25,103,30,0
1343,46,144,2,0,398,33,1
1344,39,137,0,0,46,51,1
1345,26,230,78,49,376,71,0
1346,26,351,73,38,500,13,0
1347,57,158,15,33,78,76,0
1348,57,284,87,16,221,59,0
1349,60,8,2,0,174,30,0
1350,59,248,85,0,230,60,0
1351,51,139,59,0,32,14,0
1352,34,244,52,0,411,13,0
1353,28,69,2,42,303,40,0
1354,62,79,49,25,11,77,0
1355,61,77,93,9,236,0,0
1356,50,74,57,28,458,60,0
1357,22,311,39,40,500,1,0
1358,48,351,51,18,326,62,0
1359,30,78,35,35,314,44,0
1360,65,138,73,0,413,58,0
1361,24,220,19,43,298,56,0
1362,34,146,71,28,87,67,0
1363,42,69,78,42,113,29,0
1364,54,303,0,0,57,65,0
1365,32,270,0,0,446,7,0
1366,39,71,0,0,17,24,1
1367,58,42,0,0,391,34,0
1368,24,355,40,7,87,9,0
1369,49,227,70,0,275,16,0
1370,48,38,61,47,189,78,0
1371,37,157,0,0,301,78,0
1372,61,223,22,9,38,8,0
1373,57,143,47,42,487,25,0
1374,65,260,67,0,153,50,0
1375,57,28,88,47,7,52,0
1376,63,246,39,0,390,74,0
1377,31,300,0,0,36,23,0
1378,53,339,70,46,421,75,0
1379,54,124,18,6,302,38,0
1380,34,144,16,13,441,73,1
1381,47,357,0,0,289,19,0
1382,39,189,1,0,240,37,0
1383,63,114,0,0,144,56,1
1384,36,48,26,47,359,40,0
1385,28,100,97,16,218,58,0
1386,42,8,35,13,355,46,0
1387,58,222,14,43,323,43,0
1388,36,357,33,0,103,14,0
1389,24,300,48,49,493,28,0
1390,53,51,0,0,438,46,0
1391,40,357,47,0,194,25,0
1392,56,140,0,0,349,65,0
1393,27,112,0,0,158,34,0
1394,52,254,34,25,55,31,0
1395,49,352,25,0,372,19,0
1396,57,78,0,0,88,36,0
1397,52,102,79,0,35,7,0
1398,27,73,90,7,5,79,0
1399,19,294,25,36,22,23,0
1400,29,198,1,36,311,25,0
1401,21,289,63,18,100,74,0
1402,28,213,0,0,66,47,1
1403,26,9,98,20,281,42,0
1404,26,21,0,0,122,35,0
1405,63,163,0,0,405,24,0
1406,50,275,58,19,385,22,0
1407,23,61,24,0,120,13,0
1408,37,24,40,41,277,23,0
1409,20,210,81,36,101,35,1
1410,38,17,32,0,242,23,0
1411,59,19,0,0,412,7,0
1412,27,336,0,0,225,56,0
1413,30,83,0,0,374,18,0
1414,32,315,90,22,460,22,1
1415,38,275,4,37,275,17,0
1416,62,125,3,41,167,47,0
1417,20,124,14,0,96,1,0
1418,40,84,84,8,10,8,0
1419,30,296,0,0,36,70,0
1420,27,304,40,0,336,9,0
1421,55,212,93,30,253,48,0
1422,18,145,91,29,304,16,0
1423,23,162,43,0,43,31,1
1424,28,102,33,47,117,2,0
1425,60,184,54,0,318,6,0
1426,32,0,27,26,464,52,0
1427,19,42,74,12,112,34,0
1428,62,326,72,0,483,14,0
1429,40,149,3,0,279,38,0
1430,21,336,0,0,45,47,0
1431,37,326,36,8,333,67,0
1432,36,327,31,0,108,53,0
1433,55,123,59,31,381,69,0
1434,49,100,0,0,35,44,1
1435,44,121,0,0,147,41,0
1436,64,26,31,32,65,65,0
1437,42,243,39,18,141,51,1
1438,50,155,24,0,112,59,0
1439,60,88,76,23,443,11,0
1440,25,176,33,39,422,71,0
1441,60,294,39,7,357,55,0
1442,33,175,69,19,116,72,0
1443,30,329,83,4,264,5,0
1444,40,285,0,0,55,80,0
1445,59,207,18,7,246,51,0
1446,29,88,75,15,380,69,0
1447,35,102,93,40,421,69,0
1448,42,44,17,41,350,63,0
1449,40,120,0,0,142,56,0
1450,31,164,0,0,387,14,0
1451,37,49,0,0,74,23,0
1452,31,195,35,9,70,46,0
1453,37,261,51,14,20,76,0
1454,53,296,71,0,409,11,0
1455,60,320,0,0,300,13,0
1456,42,234,42,21,396,24,0
1457,28,20,77,43,332,59,0
1458,49,272,23,43,176,49,1
1459,27,116,0,0,217,59,0
1460,19,218,73,22,329,41,0
1461,47,38,0,0,108,77,0
1462,59,229,98,8,164,10,1
1463,58,238,1,50,192,25,0
1464,57,85,0,0,418,23,1
1465,58,160,0,0,483,67,0
1466,43,205,0,0,452,14,1
1467,51,287,88,34,407,22,0
1468,51,44,32,17,453,13,0
1469,43,340,30,0,407,50,0
1470,36,281,98,35,124,78,0
1471,42,146,79,40,331,61,0
1472,53,128,0,0,377,51,0
1473,47,208,50,0,200,29,0
1474,64,243,35,47,305,63,0
1475,37,359,0,0,263,74,0
1476,24,197,99,0,22,0,0
1477,39,202,0,0,179,6,1
1478,59,190,32,20,14,63,0
1479,50,316,65,0,173,34,0
1480,27,188,80,2,104,74,0
1481,36,39,61,30,321,17,0
1482,47,149,77,13,247,80,0
1483,55,216,72,26,290,26,0
1484,59,287,0,0,92,38,0
1485,33,300,79,0,287,26,0
1486,56,303,98,13,85,51,0
1487,39,314,77,48,385,35,0
1488,43,338,12,0,36,72,0
1489,26,363,40,0,150,78,0
1490,51,123,33,20,12,52,0
1491,58,110,30,0,214,72,0
1492,57,317,0,0,397,17,1
1493,48,52,0,0,498,44,0
1494,50,319,90,30,477,53,0
1495,30,247,17,48,328,51,0
1496,35,224,53,0,333,15,0
1497,50,77,0,0,343,73,0
1498,28,39,21,46,81,10,1
1499,52,193,90,44,123,68,1
1500,54,323,0,0,423,67,0
1501,48,361,53,31,259,40,0
1502,46,280,0,0,329,35,0
1503,22,277,0,0,12,62,0
1504,18,52,31,0,424,45,1
1505,26,107,83,32,348,47,0
1506,47,172,0,0,499,38,0
1507,41,173,0,0,473,0,0
1508,59,288,35,31,349,19,1
1509,59,357,61,20,315,15,0
1510,28,259,64,30,214,52,0
1511,20,302,100,37,198,70,0
1512,40,141,0,0,482,46,0
1513,50,45,51,36,385,26,0
1514,19,20,65,44,235,49,0
1515,21,313,32,23,40,60,0
1516,36,333,62,0,57,77,0
1517,58,270,0,0,105,7,0
1518,25,99,94,35,360,54,0
1519,52,203,0,0,381,16,0
1520,28,44,76,48,45,57,0
1521,55,191,0,0,4,14,0
1522,29,210,0,0,417,67,0
1523,64,169,0,0,296,5,0
1524,22,310,35,0,11,11,0
1525,27,282,0,0,441,32,0
1526,28,65,88,13,424,20,0
1527,56,235,9,40,406,62,0
1528,34,106,1,22,404,28,0
1529,31,361,36,11,120,28,0
1530,53,46,0,0,121,78,0
1531,18,202,0,0,357,58,0
1532,21,70,8,42,210,10,0
1533,42,59,93,0,406,55,0
1534,48,77,38,14,466,14,0
1535,40,131,0,0,195,74,0
1536,52,118,0,0,500,53,0
1537,47,310,9,43,378,68,0
1538,64,275,5,23,451,21,0
1539,59,79,85,3,360,2,0
1540,34,16,0,0,285,32,0
1541,36,75,68,16,91,1,0
1542,51,358,0,0,13,2,1
1543,37,243,60,38,159,29,0
1544,57,270,0,0,379,34,0
1545,41,239,61,30,318,64,0
1546,38,334,85,29,174,53,0
1547,43,248,0,0,67,17,0
1548,36,333,33,15,455,25,0
1549,41,25,19,17,119,3,0
1550,33,38,52,22,365,63,0
1551,64,54,75,12,76,6,0
1552,60,308,40,25,177,79,0
1553,19,180,0,0,80,73,0
1554,51,121,0,0,84,71,0
1555,48,30,46,43,199,57,0
1556,65,280,70,0,442,53,1
1557,57,163,0,0,490,49,0
1558,35,295,13,29,401,30,0
1559,31,279,91,38,383,73,0
1560,21,306,74,10,287,48,1
1561,42,140,61,0,81,46,0
1562,52,189,60,23,365,75,0
1563,42,229,0,0,357,69,0
1564,52,190,100,40,197,77,0
1565,24,321,0,0,209,65,1
1566,22,331,88,0,482,29,0
1567,45,47,65,0,428,79,1
1568,22,106,0,0,34,14,0
1569,36,280,4,19,70,5,0
1570,19,115,53,0,103,15,0
1571,47,50,0,0,374,2,0
1572,39,341,60,8,453,63,0
1573,46,309,4,8,405,58,0
1574,23,357,36,13,214,43,0
1575,48,89,62,19,32,64,0
1576,53,350,81,0,3,33,0
1577,57,214,73,44,53,22,0
1578,48,38,0,0,170,9,1
1579,21,180,67,28,483,33,1
1580,60,325,42,2,231,4,0
1581,24,67,0,0,107,21,0
1582,58,175,21,48,104,76,0
1583,38,42,8,24,499,63,1
1584,22,236,36,25,153,3,0
1585,29,125,0,0,213,45,0
1586,27,330,87,43,384,66,1
1587,54,159,64,40,451,74,1
1588,30,30,42,0,20,48,0
1589,53,22,72,32,485,9,0
1590,40,333,5,2,410,67,1
1591,19,209,0,0,19,18,0
1592,35,167,60,16,262,19,0
1593,34,243,66,0,14,21,1
1594,21,213,4,23,366,52,0
1595,57,68,54,0,94,10,0
1596,31,187,5,38,78,3,0
1597,29,230,88,5,260,37,0
1598,46,261,0,0,463,30,0
1599,51,322,21,0,293,76,1
1600,21,249,82,27,73,36,0
1601,44,237,96,0,447,42,0
1602,31,345,0,0,184,47,0
1603,28,192,0,0,269,66,0
1604,34,285,0,0,82,47,0
1605,44,269,41,0,183,9,0
1606,62,75,0,0,465,71,0
1607,55,197,0,0,77,72,0
1608,22,258,88,0,159,46,0
1609,33,355,71,45,342,16,0
1610,40,81,0,0,374,22,0
1611,38,224,45,33,229,9,0
1612,45,275,34,34,327,1,1
1613,25,173,0,0,262,7,0
1614,61,73,8,0,494,0,0
1615,24,26,80,37,231,1,0
1616,65,111,0,0,315,63,0
1617,26,155,0,0,346,25,0
1618,63,276,0,0,374,43,0
1619,50,7,32,44,303,49,0
1620,31,185,55,1,236,44,0
1621,60,53,30,19,389,41,0
1622,61,238,85,23,88,28,0
1623,24,174,0,0,211,24,1
1624,44,233,0,0,368,51,0
1625,23,234,20,5,325,53,0
1626,22,296,34,0,105,63,0
1627,63,118,5,34,69,41,0
1628,52,15,0,0,190,30,0
1629,25,222,93,2,455,45,0
1630,28,276,94,0,184,52,0
1631,25,40,64,50,147,14,0
1632,21,175,0,0,421,58,0
1633,23,165,74,47,74,25,0
1634,27,30,96,12,226,62,1
1635,33,193,76,12,30,2,0
1636,18,50,0,0,490,29,0
1637,18,83,58,45,82,79,0
1638,36,187,95,0,299,0,0
1639,52,202,21,0,219,75,0
1640,65,100,60,38,356,1,0
1641,57,134,57,41,206,20,1
1642,38,328,87,26,350,36,0
1643,33,48,1,20,96,41,0
1644,65,120,0,0,413,15,0
1645,29,238,75,40,215,58,0
1646,55,24,54,38,437,28,0
1647,50,231,0,0,281,73,0
1648,24,346,0,0,0,63,0
1649,53,50,0,0,179,59,0
1650,65,340,95,33,394,14,0
1651,48,117,75,1,413,43,0
1652,38,236,83,15,270,68,0
1653,47,57,66,22,216,33,0
1654,26,152,32,6,193,47,0
1655,38,18,48,0,203,52,0
1656,26,232,72,4,126,1,0
1657,59,7,42,40,352,70,0
1658,36,73,0,0,39,9,0
1659,31,294,0,0,137,20,0
1660,21,150,0,0,156,21,0
1661,35,151,0,0,169,15,0
1662,21,157,5,25,115,25,0
1663,30,27,39,12,76,40,0
1664,44,209,51,8,96,29,0
1665,54,302,78,0,394,20,0
1666,60,3,93,49,333,24,0
1667,41,354,0,0,276,1,1
1668,24,191,11,14,263,17,0
1669,64,343,2,45,242,20,0
1670,23,270,0,0,130,75,1
1671,53,311,55,49,131,8,0
1672,21,326,49,8,403,75,0
1673,35,203,35,25,107,38,0
1674,33,270,13,47,447,30,0
1675,53,183,30,47,240,10,0
1676,22,74,21,41,428,9,0
1677,38,355,37,0,269,58,0
1678,56,323,0,0,455,42,0
1679,55,232,13,27,328,5,0
1680,65,229,0,0,355,3,0
1681,39,289,0,0,90,36,0
1682,30,149,11,0,422,43,0
1683,44,47,43,0,415,24,0
1684,22,117,0,0,68,35,0
1685,55,169,20,27,342,7,1
1686,29,198,26,0,15,33,0
1687,40,160,0,0,330,42,0
1688,24,92,10,39,347,31,0
1689,56,346,46,5,321,39,0
1690,19,64,8,39,425,28,0
1691,36,20,48,50,8,2,0
1692,55,148,58,34,407,26,0
1693,62,133,0,0,80,61,1
1694,20,271,50,26,66,19,0
1695,49,302,0,0,76,4,0
1696,20,207,32,3,369,4,0
1697,65,71,62,34,190,24,1
1698,37,212,82,19,198,52,0
1699,55,352,10,32,140,34,0
1700,34,130,4,45,216,4,0
1701,36,310,99,49,391,4,0
1702,29,280,18,0,416,14,0
1703,29,151,31,8,325,29,1
1704,19,60,87,30,187,35,0
1705,34,35,31,49,209,16,0
1706,30,208,33,47,401,79,0
1707,45,3,0,0,500,24,0
