prime_days,loot_collected,day_stream_hr,evennig_stream_hr,night_stream_hr,bits_donated,cs_contacts,churn,prime_student,used_sub,day_sessions,evennig_sessions,night_sessions,follows
7.9,4,20.74,47.26,51.32,15,2,0,0,1,10,8,11,2
13.5,0,47.98,35.42,43.44,6,2,0,0,0,10,11,12,2
7,0,29.68,53.42,30.3,9,0,0,0,0,11,9,11,2
8,0,29.72,42.16,40.74,10,2,0,0,0,11,7,9,1
3.7,0,38.22,25.84,41.5,13,0,0,0,0,7,12,12,1
16.1,4,43.7,22.54,41.02,8,1,0,0,1,8,10,13,2
13.7,0,19.5,39.16,57.76,0,1,0,0,0,10,9,8,0
12.3,0,25.74,23.52,39.68,11,0,0,0,0,13,10,14,3
8,4,47.32,39.5,41.9,10,2,0,0,1,7,7,11,5
9.4,0,17.18,45.34,55.92,16,0,0,0,0,12,10,11,8
10.5,3,28.24,33.54,54.88,12,1,0,0,1,10,10,11,1
7.3,4,38.88,35.2,46.02,12,0,0,0,1,11,9,11,2
11.2,0,33.52,30.9,56.28,18,2,0,0,0,10,9,11,2
17.9,0,46.9,32.84,38.28,7,1,0,0,0,14,10,8,2
5.7,0,30.84,39.34,50.7,11,1,0,0,0,8,9,10,5
12.7,2,28.64,33.98,44.32,12,1,0,0,1,10,10,8,1
12.2,4,43.28,49.94,37.18,13,1,0,1,1,8,9,10,2
3.3,4,32.38,30.24,38.2,9,1,0,0,1,9,9,14,1
9.4,0,23.74,41.02,34.44,11,3,0,0,0,9,6,10,3
10,0,35.82,39.32,37.34,11,1,0,0,0,13,14,12,5
10.6,0,29.58,41.86,32.42,9,2,0,0,0,10,10,8,3
14.8,4,41.84,23.32,21.92,17,2,0,0,1,11,8,11,2
12,3,48.86,64.46,33.36,11,0,0,0,1,14,9,9,3
9.1,4,35.06,52.46,28.78,6,1,0,0,1,10,13,8,6
8.6,0,30.1,24.06,54.24,9,1,0,0,0,10,10,10,1
7.8,3,39.48,59.14,42.34,14,0,0,0,1,8,12,8,1
9.4,0,32.7,28.74,50.68,13,1,0,0,0,14,12,9,3
8.5,0,47.38,39.54,61.82,12,2,1,0,0,10,12,8,4
8.9,0,16.46,33.44,38.94,8,1,0,0,0,8,8,7,2
12.8,0,43.2,30.74,45.4,13,1,0,0,0,12,12,8,2
11.5,0,36,39.76,43.42,13,1,0,1,0,12,13,7,2
7.6,0,28.74,34.62,47.82,6,1,0,0,0,6,11,10,3
7.5,4,39.64,56.08,25.92,12,1,0,0,1,11,14,8,4
9,3,37.12,43.94,30.42,12,2,0,0,1,11,12,12,3
3,0,27.52,32.4,37.54,6,3,0,0,0,11,8,13,5
10.5,0,54.78,55.72,51.06,11,1,1,1,0,12,11,9,4
10.2,4,25.06,28.24,33.64,7,3,0,0,1,10,11,7,1
8.3,0,35.76,33.58,35.78,9,3,0,0,0,11,9,7,2
6.3,5,42.98,39.64,34.16,9,0,0,0,1,9,9,14,3
15.5,0,32.6,40.78,31.8,16,2,0,0,0,10,11,11,2
8.2,3,32.76,26.98,15.86,9,2,0,0,1,8,12,10,1
8.7,0,37.9,40.98,44.34,14,1,0,0,0,12,10,10,2
11.5,3,31.04,46.18,52.32,5,0,0,0,1,11,14,10,2
9.9,0,48.46,70.18,32.62,12,0,1,1,0,11,11,10,2
12.1,5,50.82,36.04,39.24,9,3,0,1,1,13,11,13,2
5.4,4,22.4,41.6,30.06,12,2,0,0,1,9,12,9,2
10.5,0,23.1,53.46,22.84,14,3,0,0,0,8,9,9,3
7.3,0,27.42,42.16,38.28,12,1,0,0,0,11,12,12,2
9.5,0,39.68,47.18,65.12,11,0,0,0,0,12,15,10,2
2.1,2,26.54,40.92,30.94,13,3,0,0,1,10,11,8,4
16.3,3,43.92,42.08,48.54,14,2,0,0,1,10,10,9,4
5.7,0,33.92,46.94,57.08,12,0,0,0,0,10,12,9,2
10.4,0,32.08,58.78,61.32,13,4,0,1,0,8,11,9,3
8.3,2,19,33.58,40.12,12,0,0,0,1,9,10,8,1
14.1,0,32.02,51.34,54,7,2,0,0,0,9,12,11,1
9.5,0,38.92,46.56,34.68,4,3,0,0,0,12,11,10,1
18.4,0,47.28,57.46,38.4,14,1,1,0,0,8,12,10,2
7.4,0,31.42,42.62,56.08,8,2,0,0,0,10,4,8,2
6.7,0,35.96,34.64,54.56,11,0,0,0,0,13,9,10,2
10.4,0,29.64,32.36,51.86,11,0,0,1,0,11,12,11,2
7.1,4,36.64,41.88,34.48,12,1,0,0,1,11,12,11,3
14.9,0,23.84,33.66,40.94,13,4,1,0,0,9,11,12,3
15.4,4,44.8,38.4,32.62,10,0,0,0,1,11,10,10,1
13.8,3,3.9,28.18,35.94,8,0,0,0,1,15,11,12,1
11.7,0,36.96,49.72,26.62,10,1,0,0,0,9,11,12,4
13,0,35.26,40.2,32.38,12,1,0,0,0,14,11,13,3
7.3,0,48.34,33.7,33.96,12,2,0,0,0,12,14,13,1
10,4,44.94,58.8,58,10,0,0,0,1,13,14,7,3
14.9,0,41.46,39.68,22.82,9,1,0,0,0,12,9,9,2
2.9,0,39.36,33.6,26.52,13,2,0,0,0,9,11,10,4
13.1,0,22.18,23.12,38.1,16,1,0,0,0,8,9,12,5
15.3,0,24.5,54.66,39.56,8,2,0,0,0,15,11,8,2
8.4,0,45.38,40.32,26.04,14,2,0,0,0,15,13,13,3
13.3,0,37.4,28.28,47.64,10,2,0,0,0,7,13,11,4
11.2,0,34.1,38.64,37.6,12,0,0,0,0,12,13,10,3
8.7,0,40.96,32.2,57.14,10,0,0,0,0,11,8,9,2
7.2,0,33.18,47.18,42.02,12,2,0,0,0,12,10,12,3
6.6,0,30.8,39.78,30.38,10,4,1,0,0,14,13,10,2
6.5,3,31.62,64.44,42,9,1,0,0,1,11,9,10,3
7.4,0,45.04,43.02,48.36,10,2,0,0,0,10,12,10,1
11.6,0,31.88,35.9,33.56,10,6,1,0,0,8,9,8,1
6.8,0,34.54,27.82,34.86,12,2,0,0,0,10,9,10,1
6.8,0,44.56,35.16,40.4,11,3,0,0,0,10,9,12,2
5.4,0,42.82,48.1,37.78,11,1,0,1,0,8,10,8,2
9.9,0,10.96,34.6,39.02,8,1,0,0,0,10,11,13,2
10.7,0,26.8,34.9,62.22,8,3,0,0,0,11,10,8,2
12.4,0,36.96,35.02,31.64,11,1,0,0,0,8,9,10,3
9.5,4,56.62,57.24,52.34,12,3,0,0,1,12,9,13,2
17.3,0,58.36,42.86,30.24,10,0,1,0,0,15,14,12,1
11,0,44.54,21.16,42.96,14,1,0,0,0,10,10,8,2
10.2,0,34.9,47.36,54.08,9,0,0,0,0,8,14,11,3
13,0,13.68,38.66,34.3,11,0,0,0,0,9,11,14,2
9.1,4,54.6,43.1,20.94,10,1,0,0,1,8,10,12,1
6.4,0,45.06,21.64,27.92,18,1,1,1,0,14,9,14,5
17.6,3,56.64,32.52,35.54,8,1,0,0,1,13,8,11,3
9.3,0,26.28,43.94,31.14,12,1,1,1,0,8,11,11,1
8.4,2,17.94,27.72,33.16,11,1,0,0,1,9,8,12,1
13.8,0,25.42,49.54,41.54,5,3,0,0,0,11,11,8,2
10.1,3,21.18,46.34,56.26,11,1,0,0,1,14,11,12,3
13.6,0,28.46,31.6,35.5,6,2,0,0,0,8,12,8,6
11.1,0,38.26,27.7,49.2,7,2,0,0,0,8,10,11,2
13.2,4,40.38,31.26,26.26,14,0,0,0,1,10,8,10,3
12.8,0,49.46,36.54,28.64,15,3,0,0,0,10,6,12,1
9.2,4,48.44,31.94,42,9,1,0,0,1,10,15,11,1
19.7,0,25.46,44.46,34.78,14,5,1,1,0,8,12,10,3
19.1,0,32.4,48.24,42.08,11,1,0,0,0,11,12,9,4
9.9,4,35.82,47.66,33.14,11,2,0,0,1,10,11,10,1
10.6,4,39.48,24.68,23.12,13,3,0,0,1,13,11,11,2
8.8,0,29.64,61.74,47.08,7,2,0,0,0,9,7,8,2
7.8,0,38.62,34.42,25.92,11,0,0,0,0,9,11,12,1
9.8,0,34.34,34.96,37.92,8,1,0,0,0,10,9,13,3
1.7,4,39.7,54.12,41.98,9,1,0,0,1,13,8,13,5
5.6,3,24.34,36.8,53.32,13,1,0,0,1,9,8,10,2
8.4,0,26.04,55.6,61.08,14,2,0,0,0,11,6,8,3
9.5,0,40.68,33.72,34.6,14,2,0,0,0,10,7,11,2
1.6,0,34.94,56.16,34.34,11,5,0,0,0,9,13,8,4
7.6,0,48.2,46.36,44.04,10,1,1,1,0,12,10,7,1
9.3,0,28.34,44.2,45.42,11,0,0,0,0,10,10,8,2
8.3,0,26.96,33.44,32.3,8,2,0,0,0,10,8,13,3
12.3,0,32.62,49.88,33.64,9,1,0,0,0,12,6,8,5
6.4,0,29.1,45.68,54.68,9,1,0,0,0,12,11,10,4
8.2,0,65.96,41.66,53.42,11,0,1,0,0,8,12,11,3
10.7,0,38.9,37.26,35.66,13,2,0,0,0,10,14,11,1
11,0,26.38,54.54,38.56,8,1,0,0,0,10,11,11,2
9.6,3,30,31.88,45.62,9,1,0,0,1,10,8,6,2
4.7,3,39.32,48.28,45.2,13,2,0,0,1,10,14,12,2
11.5,0,19.94,29.02,29.88,15,2,0,0,0,11,10,10,2
6.9,0,28.72,28.36,38.8,11,3,0,0,0,9,9,9,3
16.3,4,46.38,42.36,53.7,13,2,0,0,1,6,10,8,2
9,0,7.56,31.06,35,15,3,0,0,0,8,11,12,3
9.8,0,14.56,37.28,35.06,11,3,0,0,0,11,11,11,2
9,4,18.96,43.82,39.48,12,1,0,0,1,9,10,7,3
17.4,2,44.36,42.12,44.36,13,1,0,0,1,15,12,11,5
9.5,0,53.8,46.74,35.86,8,2,1,0,0,12,12,7,2
7.9,0,53.66,37.1,52.92,7,1,1,0,0,12,12,9,4
12.3,3,39.74,49.8,34.64,13,1,0,0,1,13,11,13,3
9.9,0,23.1,43.62,50.98,12,7,1,0,0,8,12,10,4
11.4,0,40.42,39.14,58.36,14,2,0,0,0,10,11,12,3
14.1,0,43.12,40.12,30.76,13,1,0,0,0,12,9,11,3
13.2,0,33.98,41.88,41.22,12,1,0,0,0,11,13,8,1
13.3,0,40.34,33.88,57.26,6,0,0,0,0,9,12,8,2
13.3,0,44.22,32.04,32.36,9,4,0,0,0,14,14,9,2
9.3,4,43.74,23,38.54,10,2,0,0,1,12,7,9,3
3.4,0,58.74,54.5,35.64,11,2,1,0,0,9,8,8,5
14,0,24.06,48.08,43.28,8,4,1,0,0,11,9,8,2
9.6,3,35.16,41.32,35.6,12,2,0,0,1,10,9,11,1
14.4,0,55.7,48.14,24,12,1,1,0,0,10,9,9,3
2.4,3,47.26,38.16,25.8,8,3,0,0,1,11,12,11,1
5.4,0,54.76,23.92,53.52,12,1,0,0,0,12,16,12,2
5,0,26.22,32.1,41.38,6,5,1,0,0,13,10,9,5
9.2,3,33.48,51.72,23.28,12,4,0,0,1,9,13,11,2
9.6,0,39.54,50.1,36.24,11,3,0,0,0,7,6,7,2
14.6,0,33.9,46.18,53.96,9,2,0,0,0,10,8,12,4
13.8,2,45.04,34.68,29.16,12,0,0,1,1,12,9,10,2
10.2,0,34.9,42.74,32.94,11,4,0,0,0,8,12,12,3
7.6,0,25.94,35.5,45.78,8,5,1,0,0,9,8,9,2
9.9,0,40,21.58,46.74,12,3,0,0,0,7,11,9,1
8.3,4,19.18,52.32,45.72,14,0,0,0,1,9,11,11,2
3.6,3,30.56,48.56,29.48,10,1,0,0,1,11,7,8,1
7,0,25.98,41.74,46.28,15,1,0,0,0,11,14,10,2
10.9,0,53.68,30.12,59.58,10,2,1,1,0,9,14,9,4
10,0,37.7,29.66,35.96,16,2,0,0,0,16,12,9,3
10.4,0,34.12,32.42,42.14,7,1,0,0,0,10,12,14,1
10.6,0,38.28,40.14,46.02,9,1,0,0,0,13,12,8,2
8.4,0,15.06,35.98,38.76,13,1,0,0,0,10,12,14,1
8,0,29.96,55.26,48.28,11,2,0,0,0,13,8,8,4
10,0,23.18,22.26,34.04,8,1,0,0,0,9,6,8,2
9.9,0,25.76,40.78,56.52,15,2,0,0,0,9,11,14,2
5,0,26.34,43.3,39.22,11,1,0,0,0,11,11,13,3
10.5,0,20.28,31.82,51.84,13,1,0,0,0,5,12,6,1
11.3,3,29.8,47.16,40.36,10,4,0,0,1,11,7,8,3
11.1,4,19.36,34.12,33.2,14,2,0,0,1,13,11,9,2
16.1,0,21.5,51.28,49.44,13,2,0,0,0,13,5,14,2
7,0,46.56,60.68,51.12,13,0,1,0,0,10,12,11,4
9.7,5,24.22,52.04,44.48,9,3,0,0,1,11,12,10,3
13,0,24.86,54.14,47.9,4,0,0,0,0,7,10,9,3
9.2,0,31.54,59.72,43.38,14,1,0,0,0,11,10,10,2
11.9,0,24.86,41.42,31.48,15,0,0,0,0,7,9,10,1
11.5,0,57.28,41.14,38.28,7,1,1,0,0,13,8,15,3
13.4,0,28.34,41.12,43.7,9,0,0,0,0,10,11,6,3
12.7,3,34.6,49.16,60,5,0,0,0,1,10,7,10,2
8,0,53.74,60.2,33.4,6,2,1,0,0,12,15,14,1
15.3,4,43.7,26.84,23.78,10,0,0,0,1,13,11,11,3
8.5,0,51.06,38.92,55.32,4,3,0,0,0,12,9,8,3
7.9,0,8.38,42.2,47.58,12,1,0,0,0,13,10,6,3
3.5,0,52.16,51.62,26.26,6,1,0,0,0,9,8,13,1
12,3,47.88,51.88,47.6,8,0,0,0,1,10,9,14,2
6.8,0,45.34,33.68,37.74,11,0,0,0,0,10,13,12,1
6,0,35.86,41.78,49.64,14,1,1,0,0,15,9,10,3
12,0,31.6,39.4,30.98,10,1,0,0,0,11,11,14,3
7.1,3,35.14,51.78,53.68,15,1,0,0,1,9,14,16,4
12.4,0,31.48,33.56,37.76,9,3,0,0,0,11,12,11,2
2.3,0,22.62,33.76,52.58,7,1,1,0,0,8,10,13,1
22.5,0,36.54,49.3,43.6,9,1,0,0,0,15,7,11,1
18.1,0,32.26,24.88,52.4,15,0,1,1,0,9,9,10,2
6.3,0,28.5,41.66,45.78,8,2,0,0,0,10,11,12,1
5.4,0,38.1,51.94,28.3,10,2,1,1,0,11,11,12,1
8,2,31.86,34.12,28.24,12,1,0,1,1,11,12,9,3
11.8,4,30.76,24.66,23.56,10,1,0,1,1,11,12,11,3
4.2,0,36.14,34.92,33.06,12,2,0,1,0,13,10,12,3
13.4,0,40.54,44.98,50.78,13,0,0,0,0,11,9,11,4
6.6,4,38.16,52.26,41.9,9,0,0,0,1,10,10,11,3
6.6,0,41.02,46.54,51.98,10,2,0,0,0,11,11,10,3
12.7,3,47.12,47.36,48.24,8,1,0,0,1,13,12,13,1
14.6,0,37.86,31.18,37.2,8,0,0,0,0,8,13,9,2
9.3,5,33.38,54.64,34.2,12,1,0,0,1,11,9,11,1
7.7,0,49.04,50.82,47.88,8,0,1,0,0,9,9,10,2
11.1,0,26.52,44.22,25.58,13,4,1,0,0,13,7,11,1
12.5,0,36.46,27.96,34.32,12,2,0,0,0,7,13,10,4
11.5,2,38.46,17.74,45.88,11,2,0,0,1,9,9,12,2
11.5,0,24.4,44.04,35.94,11,2,1,1,0,11,10,13,1
11.4,0,38.6,50,26.66,10,2,0,0,0,11,9,8,1
10.6,0,31.72,44,50.58,10,0,0,0,0,12,12,11,2
11.8,4,18.3,43.98,45.8,13,2,0,0,1,13,12,10,4
5.9,0,30.72,41.1,22.9,13,1,0,0,0,10,9,9,5
8.7,4,44.32,31.42,44.48,12,1,0,1,1,8,8,13,2
2.1,0,48.94,33.6,56.3,7,1,0,0,0,9,12,9,1
14.2,3,47.96,57.18,51.34,10,0,0,0,1,11,7,11,2
6.2,0,34.48,46.1,45.64,11,0,0,0,0,14,10,11,3
14.9,0,48.5,49.08,43.92,10,3,1,0,0,9,10,8,2
5.4,4,23.52,31.84,47.28,12,2,0,0,1,9,6,12,5
11.2,0,34.9,51.86,34.1,12,1,0,0,0,13,8,12,4
6.8,0,31.46,44.18,43.78,12,1,0,0,0,9,9,13,4
20.1,3,38.4,47.82,23.22,16,1,0,0,1,10,9,13,2
8.8,0,43.64,33.86,28.22,8,1,0,0,0,8,6,10,1
8.5,3,28.92,28,33.08,11,1,0,0,1,10,11,15,2
5.1,0,30.72,46.58,42.84,15,0,1,1,0,11,9,10,2
4.5,3,27.16,44.5,47.12,8,2,0,0,1,11,11,10,3
11.6,0,32.14,29.36,57.56,9,0,0,0,0,7,11,15,3
14.6,4,40.5,48.28,33.92,8,1,0,0,1,10,11,8,1
6.3,4,30.44,45.42,39.14,13,1,0,0,1,12,10,11,3
13.3,0,45.48,14.64,22.86,5,0,0,0,0,9,14,10,4
12.5,0,38.32,41.12,42.04,10,2,0,0,0,12,11,13,2
7.2,0,27.78,42.32,35.9,11,1,0,0,0,12,11,10,2
13,0,25.4,41.38,46.34,7,0,0,0,0,11,11,10,3
9.7,0,33.72,51.84,55.96,8,1,0,0,0,9,11,13,2
5.4,0,57.32,44.64,40.74,12,1,1,0,0,8,11,11,3
16,3,32.92,52.56,24.76,16,1,0,0,1,13,11,14,2
7.9,0,28.8,27.16,42.48,13,1,0,0,0,9,10,13,2
9.2,5,28.32,41.58,40.72,11,0,0,0,1,10,13,10,6
5.9,0,40.86,49.46,42.94,12,1,0,0,0,7,13,10,2
13.2,0,32.64,33.52,17.5,7,1,0,0,0,8,9,9,5
2.1,0,45,48.84,44.24,11,0,0,0,0,11,12,10,2
9.3,0,35.22,39.94,52.78,9,2,0,0,0,11,13,10,3
14.7,4,50.84,45.62,19.6,14,5,0,0,1,8,11,13,4
10.1,0,34.98,52.4,42,9,1,0,0,0,11,8,10,3
12.5,0,37.46,32.14,52.76,10,0,1,1,0,12,12,12,1
6.3,0,42.36,46.18,43.42,11,3,0,0,0,9,14,10,5
10.7,0,48.38,25.38,37.12,12,0,0,0,0,11,12,10,3
11,0,39.22,39.94,27.18,13,3,0,0,0,11,13,8,1
8.3,0,46.26,42.08,43.48,13,3,0,0,0,10,9,11,1
11.7,0,32.32,39.26,58.96,14,1,0,0,0,11,12,12,1
12.4,0,38.8,48.2,45.5,12,0,0,0,0,11,12,16,3
11.5,0,21.94,44.76,48.06,16,3,0,0,0,15,9,10,4
15.6,0,55.4,47.66,18.88,9,1,0,1,0,12,11,10,2
8.9,0,38.42,32.72,33.94,7,0,0,0,0,9,9,14,2
7.2,0,39.68,43.38,22.56,14,0,0,0,0,15,13,13,2
10.1,5,41.84,31.94,36.32,10,0,0,0,1,9,8,10,2
5.3,0,36.96,43.28,28.22,19,2,0,0,0,10,13,12,2
11.6,0,33.56,28.4,38.14,8,2,0,0,0,12,13,13,2
7.8,0,27.84,38.28,57.3,12,3,0,0,0,14,12,13,2
11.7,2,44.26,33.52,52.54,5,0,0,0,1,9,10,9,2
5.6,0,24.32,33.06,48.78,9,1,0,0,0,9,12,10,1
12.3,4,54.08,49.02,21.78,16,1,0,0,1,10,11,12,4
12.7,0,27.92,48.18,25.42,9,2,0,0,0,10,12,9,2
11.6,3,50.6,27.78,55.56,12,2,0,0,1,8,13,11,2
13.8,3,36.78,48.14,37.14,15,1,0,0,1,9,10,13,2
12,0,40.66,51.98,23.18,8,3,0,0,0,11,7,11,1
10.2,0,40.12,30.5,39.88,8,3,0,0,0,11,13,13,1
9.5,0,33.52,35.2,50.18,14,2,0,0,0,10,9,12,3
10.2,0,31.3,40.86,28.38,10,2,0,0,0,7,11,8,1
8.9,3,43.02,39.48,32.42,11,1,0,0,1,14,7,12,5
5,0,60.34,33.42,14.44,11,1,0,0,0,9,12,9,3
9.3,5,30.46,53.5,53.38,12,7,0,0,1,9,11,13,3
6.8,0,39.08,42.42,27.68,16,1,0,0,0,12,11,14,6
7,0,41.74,55.1,36.5,8,2,0,0,0,10,9,13,2
13.8,3,38.02,44.64,51.24,15,0,0,0,1,9,13,13,3
14.1,4,37.08,35.7,43.66,8,4,0,0,1,9,13,11,2
11.2,2,36.64,50.56,31.34,10,0,0,0,1,10,13,10,2
11.7,0,10.84,60.64,34.36,9,1,1,1,0,10,9,9,1
0.1,3,41.6,37,35.54,9,1,0,0,1,12,12,15,5
7,0,46.06,15.58,49.42,14,1,0,0,0,11,9,11,2
8.7,3,48.16,15.18,44.92,8,2,0,0,1,11,11,12,2
5.2,3,39.14,21.24,31.48,6,2,0,0,1,12,10,10,2
9.7,0,55.22,40.22,46.26,9,0,1,0,0,9,11,8,2
10.5,0,33.22,35.18,48.7,17,2,0,0,0,10,11,6,2
7.7,3,27.18,48.9,41.5,12,4,1,0,1,12,11,8,2
8,0,37.82,44.64,53.8,14,2,1,1,0,13,10,12,2
12,5,35.58,35.02,32.26,12,1,0,0,1,12,7,12,2
5.4,4,28.78,42.06,25.84,13,2,0,0,1,8,12,12,4
14.8,0,29.64,31.92,39.48,9,2,0,1,0,14,13,7,2
11.9,0,57.42,31.86,43.36,14,2,1,0,0,12,10,9,1
16.2,3,35.94,43.62,42.46,10,1,1,0,1,15,13,11,4
8.5,0,33.16,38,28.8,11,5,1,0,0,10,15,12,2
10.1,3,28.82,33.52,48,15,1,0,0,1,15,11,11,2
17.2,0,34.5,50.62,44.32,6,0,0,0,0,9,8,12,3
8,0,39.96,33.42,54.36,6,1,0,0,0,14,10,10,2
6.7,0,21.82,28.46,18.24,11,2,0,0,0,14,8,9,3
8.6,0,34.36,60.34,27.88,10,1,0,0,0,11,5,11,3
10.7,0,44.46,57.2,49.88,13,1,1,0,0,11,12,12,2
13.3,0,49.16,52.94,22.34,12,0,0,0,0,11,9,11,4
11.6,0,32.92,54.12,46.08,8,0,0,0,0,11,11,11,2
6.3,0,42.34,54.34,40.66,8,0,0,0,0,11,8,11,4
11.9,2,29.44,32.02,36.8,8,0,1,1,1,11,10,12,1
13.3,0,50.94,50.44,35.62,8,0,1,1,0,11,8,11,2
9.4,0,34.02,54.36,22.14,9,1,0,1,0,12,10,8,2
6.9,0,39.02,52.3,40.76,12,0,0,0,0,10,6,9,3
14.6,0,29.86,37.42,29.96,8,7,1,0,0,9,13,10,2
11.9,0,16.38,50.76,42.62,9,2,1,0,0,8,12,13,1
14.2,3,38.22,29.92,45.56,10,0,0,1,1,11,12,6,2
12.3,0,41.38,44.88,39.48,9,3,0,0,0,12,9,6,1
10.1,0,47.8,54.6,55.64,14,1,1,0,0,16,11,10,4
4.3,0,35.86,50.54,45.5,8,0,0,0,0,10,13,12,3
6.9,0,37.06,43.82,48.72,6,0,0,0,0,10,9,11,3
1.5,0,28.28,24.78,64.7,9,2,0,1,0,8,8,9,2
10.7,3,49.72,23.86,38.86,12,1,0,0,1,10,12,9,1
6.7,0,30.5,50.48,37.08,5,2,0,0,0,14,11,11,2
9.9,0,29.12,46.18,36.3,12,1,0,0,0,11,9,9,4
4.6,0,32.84,39.24,47.22,9,1,0,0,0,12,16,12,1
5.5,0,44.2,33.08,47.08,10,1,0,1,0,12,10,12,2
3.9,0,59.08,46.42,40.88,12,1,1,0,0,13,12,13,1
9.2,0,27.96,34.98,40.32,10,2,0,0,0,10,15,14,4
5.6,0,32.46,29.82,51.1,15,4,1,0,0,10,8,12,1
7.6,0,54.54,47.28,47.1,8,0,1,0,0,10,10,11,1
13.2,4,40.06,45.32,39.76,13,2,0,1,1,8,7,10,2
14,3,31.42,34.48,36.9,12,1,0,0,1,8,10,10,5
5.1,2,27.16,40.12,38.48,13,2,0,1,1,6,14,10,4
2.7,0,47.34,46.38,32.94,13,1,0,0,0,11,10,9,3
22.4,0,22.28,35,43.44,6,3,0,0,0,14,7,11,3
10.5,3,31.22,21.42,33.54,15,0,1,1,1,9,12,10,2
11.7,0,38.22,56.56,16.96,12,2,0,0,0,10,6,12,2
9.1,0,30.6,28.22,34.3,11,1,1,0,0,13,13,8,8
13.5,0,43.76,48.56,17.16,11,4,0,0,0,13,7,8,2
14.6,0,41.08,26.98,62.1,11,3,0,0,0,11,8,9,1
14.7,0,45.04,36.98,28.64,10,0,1,1,0,12,10,15,1
6.8,0,49.98,50.9,54.64,9,2,1,0,0,13,12,10,3
6.8,0,26.32,27.4,51.26,11,3,0,0,0,9,11,11,3
8.6,3,39.58,33.12,41.6,11,0,0,0,1,10,10,12,5
13.1,0,33.3,42.04,51.44,10,1,0,0,0,13,11,10,3
8.6,3,45.08,37.42,56.22,13,1,0,0,1,8,12,12,2
15.9,0,55.16,37.9,44.78,8,2,1,0,0,11,11,10,3
13.4,4,28.58,17.72,58,11,1,0,0,1,11,7,10,3
11.3,0,41.44,51.2,42.2,10,1,0,0,0,12,8,9,1
13.2,0,41.24,42.24,39.24,11,1,0,0,0,10,12,13,3
8.5,0,42.06,39.16,44.32,12,1,0,0,0,7,8,9,4
9.3,4,45.14,23.92,38.64,14,1,1,1,1,12,13,13,4
17.4,4,33.56,41.06,26,15,4,1,0,1,10,10,14,2
6.1,0,39.54,30.44,44.2,7,2,0,0,0,12,10,10,2
9.1,4,33.96,13.04,28.88,11,1,0,0,1,11,12,10,2
8.8,3,38.12,47.46,42.32,10,2,0,0,1,11,11,12,1
8.8,5,16.06,30.66,61.84,13,2,0,0,1,14,11,13,2
19.5,4,46.34,45.02,40.34,13,0,0,0,1,11,9,9,1
18.2,0,13.82,46.06,51.34,7,0,0,0,0,12,11,10,2
11.8,0,37.76,43.48,44.02,9,4,0,0,0,6,7,10,4
10.3,0,30.12,33.82,44.24,11,8,1,0,0,13,13,11,4
6.5,0,38.4,27.9,37.48,6,2,0,0,0,9,9,11,2
6.1,3,32.74,22.64,26.82,10,3,0,0,1,8,12,12,2
17.2,0,42.34,39.74,60.34,7,1,0,0,0,10,11,14,5
7.2,0,35.1,26.46,48.58,12,1,0,0,0,11,12,10,2
11.3,0,30.02,40.02,53.34,11,2,0,0,0,12,9,11,2
17.7,0,37.9,35.26,45.18,15,1,0,0,0,10,12,12,1
10,0,14.16,43.12,46.16,10,6,1,0,0,10,11,13,1
6.7,0,43.1,38.14,42.9,9,1,0,0,0,11,10,11,3
13.6,0,20.34,40.56,27.24,10,3,0,0,0,11,10,12,3
7.1,0,51.68,25.36,36.48,10,4,0,0,0,14,12,9,4
13.4,0,48.48,30.58,63.66,12,1,0,0,0,13,12,12,3
12.4,0,26.36,56.86,61.1,12,1,0,0,0,9,12,11,1
8.4,0,38.04,39.54,49.5,10,2,0,0,0,11,15,11,3
3.9,0,30.82,40.84,39.24,10,2,0,0,0,11,12,10,2
11,0,37.6,18.1,30.06,16,3,0,0,0,13,12,7,2
10.2,0,20.62,55,28.22,12,1,0,0,0,7,13,10,3
7,0,35.08,31.9,52.12,12,0,0,0,0,13,13,10,2
14.2,0,29.08,41.82,42.8,11,1,0,0,0,10,10,10,1
8.1,0,50.12,37.58,24.06,8,1,0,1,0,9,5,14,3
1.7,0,32.3,42.84,63,9,1,0,0,0,13,9,11,3
11.9,0,52.02,51.3,45.82,10,1,1,0,0,11,7,9,1
10.5,0,56.26,60.3,40.56,9,0,1,0,0,13,10,11,2
10.8,5,26.02,33.4,48.94,14,3,1,1,1,9,13,8,3
9,0,20.4,22.66,37.72,12,2,0,0,0,12,14,11,2
10,4,43.74,31,19.8,13,1,0,0,1,11,15,12,2
15.5,3,25.7,37.68,50.88,7,1,0,0,1,9,10,9,3
11.3,0,25.74,45.42,35.62,10,2,1,0,0,10,7,14,2
12.3,0,34.44,32.52,50.06,9,1,0,0,0,10,8,11,2
14.5,0,39.84,25.2,57.84,8,1,0,0,0,13,9,14,2
4.2,0,36.9,40.1,55.84,9,2,0,0,0,10,10,10,2
12.5,0,33.72,35.12,48.66,11,0,0,0,0,10,11,10,4
13.1,3,34.8,41.06,43.64,7,1,0,0,1,12,9,9,2
10.7,0,46.08,51.48,21.46,9,1,0,0,0,7,8,9,2
4.8,0,39.64,40.56,29.28,6,1,0,0,0,8,12,8,3
7.6,0,37.22,42.32,46.12,8,0,0,0,0,10,10,10,2
